,Unnamed: 0,value,iteration,algorithm,replicate
0,0,11.605165126264978,0,GA,0
1,1,11.605165126264978,1,GA,0
2,2,11.605165126264978,2,GA,0
3,3,11.429819996530943,3,GA,0
4,4,11.429819996530943,4,GA,0
5,5,11.429819996530943,5,GA,0
6,6,11.429819996530943,6,GA,0
7,7,11.429819996530943,7,GA,0
8,8,11.429819996530943,8,GA,0
9,9,11.429819996530943,9,GA,0
10,10,11.429819996530943,10,GA,0
11,11,14.719005509395426,0,GA,1
12,12,12.255058199306513,1,GA,1
13,13,11.453429419030742,2,GA,1
14,14,11.453429419030742,3,GA,1
15,15,11.453429419030742,4,GA,1
16,16,11.453429419030742,5,GA,1
17,17,11.04162204565351,6,GA,1
18,18,11.04162204565351,7,GA,1
19,19,11.04162204565351,8,GA,1
20,20,11.04162204565351,9,GA,1
21,21,11.04162204565351,10,GA,1
22,22,14.109301657584924,0,GA,2
23,23,10.256556017881133,1,GA,2
24,24,10.256556017881133,2,GA,2
25,25,10.256556017881133,3,GA,2
26,26,10.256556017881133,4,GA,2
27,27,10.256556017881133,5,GA,2
28,28,10.256556017881133,6,GA,2
29,29,10.256556017881133,7,GA,2
30,30,10.256556017881133,8,GA,2
31,31,10.256556017881133,9,GA,2
32,32,10.256556017881133,10,GA,2
33,33,13.822422406275198,0,GA,3
34,34,13.627616342085371,1,GA,3
35,35,13.627616342085371,2,GA,3
36,36,11.68844397923838,3,GA,3
37,37,11.68844397923838,4,GA,3
38,38,11.68844397923838,5,GA,3
39,39,11.68844397923838,6,GA,3
40,40,11.68844397923838,7,GA,3
41,41,11.68844397923838,8,GA,3
42,42,11.68844397923838,9,GA,3
43,43,11.68844397923838,10,GA,3
44,44,13.512803621406851,0,GA,4
45,45,13.512803621406851,1,GA,4
46,46,12.19546588231836,2,GA,4
47,47,12.19546588231836,3,GA,4
48,48,12.19546588231836,4,GA,4
49,49,11.6985666211532,5,GA,4
50,50,11.6985666211532,6,GA,4
51,51,11.6985666211532,7,GA,4
52,52,11.6985666211532,8,GA,4
53,53,11.6985666211532,9,GA,4
54,54,10.85595102754692,10,GA,4
55,55,13.461520411631197,0,GA,5
56,56,13.219023743158086,1,GA,5
57,57,12.171897462297268,2,GA,5
58,58,12.171897462297268,3,GA,5
59,59,12.171897462297268,4,GA,5
60,60,12.171897462297268,5,GA,5
61,61,12.171897462297268,6,GA,5
62,62,12.171897462297268,7,GA,5
63,63,12.171897462297268,8,GA,5
64,64,12.171897462297268,9,GA,5
65,65,12.171897462297268,10,GA,5
66,66,13.548396761817491,0,GA,6
67,67,11.100816454516483,1,GA,6
68,68,11.100816454516483,2,GA,6
69,69,11.100816454516483,3,GA,6
70,70,11.100816454516483,4,GA,6
71,71,11.100816454516483,5,GA,6
72,72,11.100816454516483,6,GA,6
73,73,11.100816454516483,7,GA,6
74,74,11.100816454516483,8,GA,6
75,75,11.100816454516483,9,GA,6
76,76,11.00217116572424,10,GA,6
77,77,12.389175913942914,0,GA,7
78,78,12.389175913942914,1,GA,7
79,79,12.389175913942914,2,GA,7
80,80,12.389175913942914,3,GA,7
81,81,12.389175913942914,4,GA,7
82,82,11.010369907566291,5,GA,7
83,83,11.010369907566291,6,GA,7
84,84,11.010369907566291,7,GA,7
85,85,11.010369907566291,8,GA,7
86,86,11.010369907566291,9,GA,7
87,87,11.010369907566291,10,GA,7
88,88,10.747585943288694,0,GA,8
89,89,10.747585943288694,1,GA,8
90,90,10.747585943288694,2,GA,8
91,91,10.747585943288694,3,GA,8
92,92,10.747585943288694,4,GA,8
93,93,10.747585943288694,5,GA,8
94,94,10.747585943288694,6,GA,8
95,95,10.747585943288694,7,GA,8
96,96,10.747585943288694,8,GA,8
