,Unnamed: 0,value,iteration,algorithm,replicate
0,0,152007.41298424793,0,GA,0
1,1,81756.8022444676,1,GA,0
2,2,64654.17638510237,2,GA,0
3,3,46929.68422591471,3,GA,0
4,4,27338.324930036382,4,GA,0
5,5,27338.324930036382,5,GA,0
6,6,27338.324930036382,6,GA,0
7,7,27338.324930036382,7,GA,0
8,8,27338.324930036382,8,GA,0
9,9,27338.324930036382,9,GA,0
10,10,27338.324930036382,10,GA,0
11,11,79307.24021541848,0,GA,1
12,12,79307.24021541848,1,GA,1
13,13,79307.24021541848,2,GA,1
14,14,79307.24021541848,3,GA,1
15,15,79307.24021541848,4,GA,1
16,16,79307.24021541848,5,GA,1
17,17,74310.16161100322,6,GA,1
18,18,74310.16161100322,7,GA,1
19,19,51089.20229930231,8,GA,1
20,20,31134.24639602052,9,GA,1
21,21,31134.24639602052,10,GA,1
22,22,106078.01099441962,0,GA,2
23,23,106078.01099441962,1,GA,2
24,24,106078.01099441962,2,GA,2
25,25,106078.01099441962,3,GA,2
26,26,106078.01099441962,4,GA,2
27,27,104467.22668904511,5,GA,2
28,28,53064.07149792721,6,GA,2
29,29,53064.07149792721,7,GA,2
30,30,52019.3279544595,8,GA,2
31,31,52019.3279544595,9,GA,2
32,32,52019.3279544595,10,GA,2
33,33,127530.86988354057,0,GA,3
34,34,86739.87484672281,1,GA,3
35,35,86739.87484672281,2,GA,3
36,36,86739.87484672281,3,GA,3
37,37,86739.87484672281,4,GA,3
38,38,50220.44977414043,5,GA,3
39,39,50220.44977414043,6,GA,3
40,40,39529.84025164473,7,GA,3
41,41,39529.84025164473,8,GA,3
42,42,39529.84025164473,9,GA,3
43,43,39529.84025164473,10,GA,3
44,44,88635.43457119154,0,GA,4
45,45,64627.70625442309,1,GA,4
46,46,64627.70625442309,2,GA,4
47,47,64627.70625442309,3,GA,4
48,48,64627.70625442309,4,GA,4
49,49,64627.70625442309,5,GA,4
50,50,64627.70625442309,6,GA,4
51,51,64627.70625442309,7,GA,4
52,52,64627.70625442309,8,GA,4
53,53,64627.70625442309,9,GA,4
54,54,50586.5789207566,10,GA,4
55,55,79169.72628915955,0,GA,5
56,56,78274.44335833419,1,GA,5
57,57,78274.44335833419,2,GA,5
58,58,54393.546695983736,3,GA,5
59,59,54393.546695983736,4,GA,5
60,60,54393.546695983736,5,GA,5
61,61,54393.546695983736,6,GA,5
62,62,54393.546695983736,7,GA,5
63,63,54393.546695983736,8,GA,5
64,64,51092.3352726921,9,GA,5
65,65,48289.75130989992,10,GA,5
66,66,127383.22608048464,0,GA,6
67,67,88346.64975124228,1,GA,6
68,68,78095.99454416826,2,GA,6
69,69,77674.7637176059,3,GA,6
70,70,64033.89915886777,4,GA,6
71,71,64033.89915886777,5,GA,6
72,72,64033.89915886777,6,GA,6
73,73,64033.89915886777,7,GA,6
74,74,64033.89915886777,8,GA,6
75,75,64033.89915886777,9,GA,6
76,76,53196.11345291277,10,GA,6
77,77,128867.75987415574,0,GA,7
78,78,125205.52128554866,1,GA,7
79,79,125205.52128554866,2,GA,7
80,80,75665.71066807791,3,GA,7
81,81,70509.52780233836,4,GA,7
82,82,70509.52780233836,5,GA,7
83,83,70509.52780233836,6,GA,7
84,84,70509.52780233836,7,GA,7
85,85,61968.95726746707,8,GA,7
86,86,61968.95726746707,9,GA,7
87,87,60923.458605561565,10,GA,7
88,88,91128.96064324894,0,GA,8
89,89,58298.581494015205,1,GA,8
90,90,58298.581494015205,2,GA,8
91,91,58298.581494015205,3,GA,8
92,92,58298.581494015205,4,GA,8
93,93,58298.581494015205,5,GA,8
94,94,58298.581494015205,6,GA,8
95,95,58090.4643020541,7,GA,8
96,96,58090.4643020541,8,GA,8
97,97,53984.78383767304,9,GA,8
98,98,53984.78383767304,10,GA,8
99,99,90603.3864591341,0,GA,9
100,100,73125.06128765429,1,GA,9
101,101,73125.06128765429,2,GA,9
102,102,73125.06128765429,3,GA,9
103,103,73125.06128765429,4,GA,9
104,104,56098.44174871145,5,GA,9
105,105,56098.44174871145,6,GA,9
106,106,56098.44174871145,7,GA,9
107,107,56098.44174871145,8,GA,9
108,108,56098.44174871145,9,GA,9
109,109,56098.44174871145,10,GA,9
110,110,152007.41298424793,0,DE best1bin,0
111,111,30659.63430595881,1,DE best1bin,0
112,112,28953.558600731823,2,DE best1bin,0
113,113,28953.558600731823,3,DE best1bin,0
114,114,28953.558600731823,4,DE best1bin,0
115,115,28953.558600731823,5,DE best1bin,0
116,116,28953.558600731823,6,DE best1bin,0
117,117,16673.543088377843,7,DE best1bin,0
118,118,16673.543088377843,8,DE best1bin,0
119,119,16673.543088377843,9,DE best1bin,0
120,120,16673.543088377843,10,DE best1bin,0
121,121,79307.24021541848,0,DE best1bin,1
122,122,74506.21106755236,1,DE best1bin,1
123,123,35138.80584597126,2,DE best1bin,1
124,124,19584.111320106196,3,DE best1bin,1
125,125,19584.111320106196,4,DE best1bin,1
126,126,19584.111320106196,5,DE best1bin,1
127,127,19584.111320106196,6,DE best1bin,1
128,128,19584.111320106196,7,DE best1bin,1
129,129,19584.111320106196,8,DE best1bin,1
130,130,18293.162590229287,9,DE best1bin,1
131,131,11859.100893749406,10,DE best1bin,1
132,132,106078.01099441962,0,DE best1bin,2
133,133,106078.0109944196,1,DE best1bin,2
134,134,26782.887973838,2,DE best1bin,2
135,135,26782.887973838,3,DE best1bin,2
136,136,5665.123161376327,4,DE best1bin,2
137,137,5665.123161376327,5,DE best1bin,2
138,138,5665.123161376327,6,DE best1bin,2
139,139,5665.123161376327,7,DE best1bin,2
140,140,5665.123161376327,8,DE best1bin,2
141,141,5665.123161376327,9,DE best1bin,2
142,142,5665.123161376327,10,DE best1bin,2
143,143,127530.86988354057,0,DE best1bin,3
144,144,88484.3393217047,1,DE best1bin,3
145,145,81786.66796603863,2,DE best1bin,3
146,146,39593.7387336817,3,DE best1bin,3
147,147,39226.08816408912,4,DE best1bin,3
148,148,17336.894875472593,5,DE best1bin,3
149,149,17336.894875472593,6,DE best1bin,3
150,150,17336.894875472593,7,DE best1bin,3
151,151,17336.894875472593,8,DE best1bin,3
152,152,12516.60873708634,9,DE best1bin,3
153,153,12516.60873708634,10,DE best1bin,3
154,154,88635.43457119154,0,DE best1bin,4
155,155,32569.51102063872,1,DE best1bin,4
156,156,32569.51102063872,2,DE best1bin,4
157,157,18159.609295714243,3,DE best1bin,4
158,158,18159.609295714243,4,DE best1bin,4
159,159,18159.609295714243,5,DE best1bin,4
160,160,18159.609295714243,6,DE best1bin,4
161,161,17391.741807840674,7,DE best1bin,4
162,162,17391.741807840674,8,DE best1bin,4
163,163,17391.741807840674,9,DE best1bin,4
164,164,10381.227751764012,10,DE best1bin,4
165,165,79169.72628915955,0,DE best1bin,5
166,166,77923.69867312288,1,DE best1bin,5
167,167,53818.066766314085,2,DE best1bin,5
168,168,53818.066766314085,3,DE best1bin,5
169,169,53818.066766314085,4,DE best1bin,5
170,170,22759.380410411846,5,DE best1bin,5
171,171,22383.369306379773,6,DE best1bin,5
172,172,22383.369306379773,7,DE best1bin,5
173,173,19432.26985731914,8,DE best1bin,5
174,174,19432.26985731914,9,DE best1bin,5
175,175,19432.26985731914,10,DE best1bin,5
176,176,127383.22608048464,0,DE best1bin,6
177,177,103623.18653589592,1,DE best1bin,6
178,178,48441.103581487216,2,DE best1bin,6
179,179,20370.589915320703,3,DE best1bin,6
180,180,20370.589915320703,4,DE best1bin,6
181,181,20370.589915320703,5,DE best1bin,6
182,182,20370.589915320703,6,DE best1bin,6
183,183,20370.589915320703,7,DE best1bin,6
184,184,20370.589915320703,8,DE best1bin,6
185,185,20370.589915320703,9,DE best1bin,6
186,186,8611.413310147142,10,DE best1bin,6
187,187,128867.75987415574,0,DE best1bin,7
188,188,65643.12033933097,1,DE best1bin,7
189,189,65643.12033933097,2,DE best1bin,7
190,190,26143.187865562217,3,DE best1bin,7
191,191,26143.187865562217,4,DE best1bin,7
192,192,26143.187865562217,5,DE best1bin,7
193,193,26143.187865562217,6,DE best1bin,7
194,194,26143.187865562217,7,DE best1bin,7
195,195,26143.187865562217,8,DE best1bin,7
196,196,9185.122721504107,9,DE best1bin,7
197,197,9185.122721504107,10,DE best1bin,7
198,198,91128.96064324894,0,DE best1bin,8
199,199,91128.96064324894,1,DE best1bin,8
200,200,30956.969503509357,2,DE best1bin,8
201,201,28311.398906278995,3,DE best1bin,8
202,202,28311.398906278995,4,DE best1bin,8
203,203,28311.398906278995,5,DE best1bin,8
204,204,28311.398906278995,6,DE best1bin,8
205,205,19909.851368302632,7,DE best1bin,8
206,206,19909.851368302632,8,DE best1bin,8
207,207,14085.93816753402,9,DE best1bin,8
208,208,14085.93816753402,10,DE best1bin,8
209,209,90603.3864591341,0,DE best1bin,9
210,210,90603.38645913408,1,DE best1bin,9
211,211,71155.22022869055,2,DE best1bin,9
212,212,71155.22022869055,3,DE best1bin,9
213,213,39113.46434085316,4,DE best1bin,9
214,214,23247.24779413044,5,DE best1bin,9
215,215,23247.24779413044,6,DE best1bin,9
216,216,19092.74727838703,7,DE best1bin,9
217,217,19092.74727838703,8,DE best1bin,9
218,218,19092.74727838703,9,DE best1bin,9
219,219,19092.74727838703,10,DE best1bin,9
220,220,152007.41298424793,0,PSO,0
221,221,53516.89554799309,1,PSO,0
222,222,22627.431615345657,2,PSO,0
223,223,16933.439017522818,3,PSO,0
224,224,16933.439017522818,4,PSO,0
225,225,16933.439017522818,5,PSO,0
226,226,16933.439017522818,6,PSO,0
227,227,10497.099917410313,7,PSO,0
228,228,10497.099917410313,8,PSO,0
229,229,5538.316045848277,9,PSO,0
230,230,5538.316045848277,10,PSO,0
231,231,79307.24021541848,0,PSO,1
232,232,58698.20772586761,1,PSO,1
233,233,15454.784990284144,2,PSO,1
234,234,15454.784990284144,3,PSO,1
235,235,15454.784990284144,4,PSO,1
236,236,15454.784990284144,5,PSO,1
237,237,7972.671743938764,6,PSO,1
238,238,7972.671743938764,7,PSO,1
239,239,6311.204258364947,8,PSO,1
240,240,4694.241512496989,9,PSO,1
241,241,3357.389641866123,10,PSO,1
242,242,106078.01099441962,0,PSO,2
243,243,63532.61850731681,1,PSO,2
244,244,28760.19059818601,2,PSO,2
245,245,11875.328429860978,3,PSO,2
246,246,11255.935241747096,4,PSO,2
247,247,11255.935241747096,5,PSO,2
248,248,11255.935241747096,6,PSO,2
249,249,9813.123302352566,7,PSO,2
250,250,4512.020778869705,8,PSO,2
251,251,4512.020778869705,9,PSO,2
252,252,4512.020778869705,10,PSO,2
253,253,127530.86988354057,0,PSO,3
254,254,88810.09348736114,1,PSO,3
255,255,24508.23582932421,2,PSO,3
256,256,24508.23582932421,3,PSO,3
257,257,24508.23582932421,4,PSO,3
258,258,24508.23582932421,5,PSO,3
259,259,20412.733028607832,6,PSO,3
260,260,16867.99928041717,7,PSO,3
261,261,9331.893889398849,8,PSO,3
262,262,9331.893889398849,9,PSO,3
263,263,8787.543583082543,10,PSO,3
264,264,88635.43457119154,0,PSO,4
265,265,65981.7192376859,1,PSO,4
266,266,19142.97049129383,2,PSO,4
267,267,14807.632988320129,3,PSO,4
268,268,14807.632988320129,4,PSO,4
269,269,14807.632988320129,5,PSO,4
270,270,14651.29491935536,6,PSO,4
271,271,10587.948560911856,7,PSO,4
272,272,5985.92250001218,8,PSO,4
273,273,5985.92250001218,9,PSO,4
274,274,4120.86488780219,10,PSO,4
275,275,79169.72628915955,0,PSO,5
276,276,45738.42551185568,1,PSO,5
277,277,17573.086253664416,2,PSO,5
278,278,14959.598988967968,3,PSO,5
279,279,8638.135515297326,4,PSO,5
280,280,8473.739413075444,5,PSO,5
281,281,8473.739413075444,6,PSO,5
282,282,5774.899935779249,7,PSO,5
283,283,3174.9595660021955,8,PSO,5
284,284,3174.9595660021955,9,PSO,5
285,285,2431.574627237599,10,PSO,5
286,286,127383.22608048464,0,PSO,6
287,287,83337.910408996,1,PSO,6
288,288,35325.449475803034,2,PSO,6
289,289,17053.85835477016,3,PSO,6
290,290,17053.85835477016,4,PSO,6
291,291,17053.85835477016,5,PSO,6
292,292,15511.73894824445,6,PSO,6
293,293,15511.73894824445,7,PSO,6
294,294,8987.781354466862,8,PSO,6
295,295,8987.781354466862,9,PSO,6
296,296,6544.624012838389,10,PSO,6
297,297,128867.75987415574,0,PSO,7
298,298,65359.59462151864,1,PSO,7
299,299,14774.473375353478,2,PSO,7
300,300,10465.210009311351,3,PSO,7
301,301,10465.210009311351,4,PSO,7
302,302,10465.210009311351,5,PSO,7
303,303,10465.210009311351,6,PSO,7
304,304,7460.416666140744,7,PSO,7
305,305,4464.739540762366,8,PSO,7
306,306,4426.210590228399,9,PSO,7
307,307,3747.305437357712,10,PSO,7
308,308,91128.96064324894,0,PSO,8
309,309,68723.93429158477,1,PSO,8
310,310,18537.931875349863,2,PSO,8
311,311,18537.931875349863,3,PSO,8
312,312,12318.262236598048,4,PSO,8
313,313,12318.262236598048,5,PSO,8
314,314,10560.616695936997,6,PSO,8
315,315,7062.061508535191,7,PSO,8
316,316,4532.931953107593,8,PSO,8
317,317,4532.931953107593,9,PSO,8
318,318,4193.051020749039,10,PSO,8
319,319,90603.3864591341,0,PSO,9
320,320,45107.37864985798,1,PSO,9
321,321,15019.117527124983,2,PSO,9
322,322,8524.569307223557,3,PSO,9
323,323,8524.569307223557,4,PSO,9
324,324,8524.569307223557,5,PSO,9
325,325,8524.569307223557,6,PSO,9
326,326,8524.569307223557,7,PSO,9
327,327,4556.929155497705,8,PSO,9
328,328,4556.929155497705,9,PSO,9
329,329,4556.929155497705,10,PSO,9
330,330,152007.41298424793,0,SBO(2OP)-GA PV,0
331,331,15482.683214291206,1,SBO(2OP)-GA PV,0
332,332,15482.683214291206,2,SBO(2OP)-GA PV,0
333,333,15482.683214291206,3,SBO(2OP)-GA PV,0
334,334,15482.683214291206,4,SBO(2OP)-GA PV,0
335,335,15482.683214291206,5,SBO(2OP)-GA PV,0
336,336,15482.683214291206,6,SBO(2OP)-GA PV,0
337,337,15482.683214291206,7,SBO(2OP)-GA PV,0
338,338,15482.683214291206,8,SBO(2OP)-GA PV,0
339,339,15482.683214291206,9,SBO(2OP)-GA PV,0
340,340,15482.683214291206,10,SBO(2OP)-GA PV,0
341,341,79307.24021541848,0,SBO(2OP)-GA PV,1
342,342,77217.60018234355,1,SBO(2OP)-GA PV,1
343,343,77217.60018234355,2,SBO(2OP)-GA PV,1
344,344,77217.60018234355,3,SBO(2OP)-GA PV,1
345,345,77217.60018234355,4,SBO(2OP)-GA PV,1
346,346,77217.60018234355,5,SBO(2OP)-GA PV,1
347,347,77217.60018234355,6,SBO(2OP)-GA PV,1
348,348,77217.60018234355,7,SBO(2OP)-GA PV,1
349,349,77217.60018234355,8,SBO(2OP)-GA PV,1
350,350,77217.60018234355,9,SBO(2OP)-GA PV,1
351,351,77217.60018234355,10,SBO(2OP)-GA PV,1
352,352,106078.01099441962,0,SBO(2OP)-GA PV,2
353,353,75689.36487140955,1,SBO(2OP)-GA PV,2
354,354,75689.36487140955,2,SBO(2OP)-GA PV,2
355,355,75689.36487140955,3,SBO(2OP)-GA PV,2
356,356,75689.36487140955,4,SBO(2OP)-GA PV,2
357,357,75689.36487140955,5,SBO(2OP)-GA PV,2
358,358,75689.36487140955,6,SBO(2OP)-GA PV,2
359,359,75689.36487140955,7,SBO(2OP)-GA PV,2
360,360,75689.36487140955,8,SBO(2OP)-GA PV,2
361,361,75689.36487140955,9,SBO(2OP)-GA PV,2
362,362,75689.36487140955,10,SBO(2OP)-GA PV,2
363,363,127530.86988354057,0,SBO(2OP)-GA PV,3
364,364,127530.86988354057,1,SBO(2OP)-GA PV,3
365,365,127530.86988354057,2,SBO(2OP)-GA PV,3
366,366,127530.86988354057,3,SBO(2OP)-GA PV,3
367,367,127530.86988354057,4,SBO(2OP)-GA PV,3
368,368,127530.86988354057,5,SBO(2OP)-GA PV,3
369,369,127530.86988354057,6,SBO(2OP)-GA PV,3
370,370,127530.86988354057,7,SBO(2OP)-GA PV,3
371,371,127530.86988354057,8,SBO(2OP)-GA PV,3
372,372,127530.86988354057,9,SBO(2OP)-GA PV,3
373,373,127530.86988354057,10,SBO(2OP)-GA PV,3
374,374,88635.43457119154,0,SBO(2OP)-GA PV,4
375,375,67431.58061696516,1,SBO(2OP)-GA PV,4
376,376,67431.58061696516,2,SBO(2OP)-GA PV,4
377,377,67431.58061696516,3,SBO(2OP)-GA PV,4
378,378,67431.58061696516,4,SBO(2OP)-GA PV,4
379,379,67431.58061696516,5,SBO(2OP)-GA PV,4
380,380,67431.58061696516,6,SBO(2OP)-GA PV,4
381,381,67431.58061696516,7,SBO(2OP)-GA PV,4
382,382,67431.58061696516,8,SBO(2OP)-GA PV,4
383,383,67431.58061696516,9,SBO(2OP)-GA PV,4
384,384,67431.58061696516,10,SBO(2OP)-GA PV,4
385,385,79169.72628915955,0,SBO(2OP)-GA PV,5
386,386,44756.03810655561,1,SBO(2OP)-GA PV,5
387,387,44756.03810655561,2,SBO(2OP)-GA PV,5
388,388,44756.03810655561,3,SBO(2OP)-GA PV,5
389,389,44756.03810655561,4,SBO(2OP)-GA PV,5
390,390,44756.03810655561,5,SBO(2OP)-GA PV,5
391,391,44756.03810655561,6,SBO(2OP)-GA PV,5
392,392,44756.03810655561,7,SBO(2OP)-GA PV,5
393,393,44756.03810655561,8,SBO(2OP)-GA PV,5
394,394,44756.03810655561,9,SBO(2OP)-GA PV,5
395,395,44756.03810655561,10,SBO(2OP)-GA PV,5
396,396,127383.22608048464,0,SBO(2OP)-GA PV,6
397,397,3945.266760957688,1,SBO(2OP)-GA PV,6
398,398,3945.266760957688,2,SBO(2OP)-GA PV,6
399,399,3945.266760957688,3,SBO(2OP)-GA PV,6
400,400,3945.266760957688,4,SBO(2OP)-GA PV,6
401,401,3945.266760957688,5,SBO(2OP)-GA PV,6
402,402,3945.266760957688,6,SBO(2OP)-GA PV,6
403,403,3945.266760957688,7,SBO(2OP)-GA PV,6
404,404,3945.266760957688,8,SBO(2OP)-GA PV,6
405,405,3945.266760957688,9,SBO(2OP)-GA PV,6
406,406,3945.266760957688,10,SBO(2OP)-GA PV,6
407,407,128867.75987415574,0,SBO(2OP)-GA PV,7
408,408,6908.041860964051,1,SBO(2OP)-GA PV,7
