,Unnamed: 0,value,iteration,algorithm,replicate
0,0,3418159.020445897,0,GA,0
1,1,3418159.020445897,1,GA,0
2,2,3418159.020445897,2,GA,0
3,3,3418159.020445897,3,GA,0
4,4,3418159.020445897,4,GA,0
5,5,3418159.020445897,5,GA,0
6,6,3418159.020445897,6,GA,0
7,7,3418159.020445897,7,GA,0
8,8,2612403.0210039243,8,GA,0
9,9,1187165.9829323215,9,GA,0
10,10,1187165.9829323215,10,GA,0
11,11,3418159.020445897,0,GA,1
12,12,3418159.020445897,1,GA,1
13,13,2890964.434627999,2,GA,1
14,14,2459424.623501089,3,GA,1
15,15,2459424.623501089,4,GA,1
16,16,1602088.9141774513,5,GA,1
17,17,1602088.9141774513,6,GA,1
18,18,1602088.9141774513,7,GA,1
19,19,1602088.9141774513,8,GA,1
20,20,1602088.9141774513,9,GA,1
21,21,1585917.9745730334,10,GA,1
22,22,3418159.020445897,0,GA,2
23,23,3418159.020445897,1,GA,2
24,24,2740895.209521681,2,GA,2
25,25,2458599.022989302,3,GA,2
26,26,2458599.022989302,4,GA,2
27,27,2458599.022989302,5,GA,2
28,28,2458599.022989302,6,GA,2
29,29,1129200.6361581988,7,GA,2
30,30,1129200.6361581988,8,GA,2
31,31,1129200.6361581988,9,GA,2
32,32,1129200.6361581988,10,GA,2
33,33,3418159.020445897,0,GA,3
34,34,3418159.020445897,1,GA,3
35,35,3418159.020445897,2,GA,3
36,36,3418159.020445897,3,GA,3
37,37,3092455.700336557,4,GA,3
38,38,3092455.700336557,5,GA,3
39,39,2723689.9026556048,6,GA,3
40,40,2561034.105093318,7,GA,3
41,41,2561034.105093318,8,GA,3
42,42,2561034.105093318,9,GA,3
43,43,2561034.105093318,10,GA,3
44,44,3418159.020445897,0,GA,4
45,45,3122016.1800285266,1,GA,4
46,46,3122016.1800285266,2,GA,4
47,47,3122016.1800285266,3,GA,4
48,48,3122016.1800285266,4,GA,4
49,49,3122016.1800285266,5,GA,4
50,50,2343052.378743772,6,GA,4
51,51,2343052.378743772,7,GA,4
52,52,2007824.4786496616,8,GA,4
53,53,1867537.5168054013,9,GA,4
54,54,1438572.1088244023,10,GA,4
55,55,3418159.020445897,0,GA,5
56,56,3418159.020445897,1,GA,5
57,57,3255419.291532966,2,GA,5
58,58,3255419.291532966,3,GA,5
59,59,3186627.895191269,4,GA,5
60,60,612036.3746790661,5,GA,5
61,61,612036.3746790661,6,GA,5
62,62,612036.3746790661,7,GA,5
63,63,612036.3746790661,8,GA,5
64,64,612036.3746790661,9,GA,5
65,65,612036.3746790661,10,GA,5
66,66,3418159.020445897,0,GA,6
67,67,3418159.020445897,1,GA,6
68,68,3418159.020445897,2,GA,6
69,69,3418159.020445897,3,GA,6
70,70,3418159.020445897,4,GA,6
71,71,2143704.206070924,5,GA,6
72,72,2143704.206070924,6,GA,6
73,73,1831554.263426392,7,GA,6
74,74,1627633.3895234098,8,GA,6
75,75,1627633.3895234098,9,GA,6
76,76,1578066.7357433976,10,GA,6
77,77,3418159.020445897,0,GA,7
78,78,3231129.7519804686,1,GA,7
79,79,3231129.7519804686,2,GA,7
80,80,3231129.7519804686,3,GA,7
81,81,3095617.460862574,4,GA,7
82,82,2572613.6159452065,5,GA,7
83,83,1545094.842362405,6,GA,7
84,84,1545094.842362405,7,GA,7
85,85,1268965.4457459876,8,GA,7
86,86,682642.3786401678,9,GA,7
87,87,682642.3786401678,10,GA,7
88,88,3418159.020445897,0,GA,8
89,89,3418159.020445897,1,GA,8
90,90,3418159.020445897,2,GA,8
91,91,3418159.020445897,3,GA,8
92,92,3418159.020445897,4,GA,8
93,93,2883855.348453461,5,GA,8
94,94,2508527.869648016,6,GA,8
95,95,2508527.869648016,7,GA,8
96,96,2508527.869648016,8,GA,8
97,97,2508527.869648016,9,GA,8
98,98,865388.2551240575,10,GA,8
99,99,3418159.020445897,0,GA,9
100,100,3418159.020445897,1,GA,9
101,101,3418159.020445897,2,GA,9
102,102,3319948.996700071,3,GA,9
103,103,3319948.996700071,4,GA,9
104,104,3319948.996700071,5,GA,9
105,105,3198315.772584724,6,GA,9
106,106,3198315.772584724,7,GA,9
107,107,3198315.772584724,8,GA,9
108,108,1894706.4762749567,9,GA,9
109,109,1501600.2221228734,10,GA,9
110,110,3418159.020445897,0,DE best1bin,0
111,111,2099677.626565335,1,DE best1bin,0
112,112,1253097.708718641,2,DE best1bin,0
113,113,1253097.708718641,3,DE best1bin,0
114,114,542968.8858563266,4,DE best1bin,0
115,115,359271.2060104658,5,DE best1bin,0
116,116,42601.34456966711,6,DE best1bin,0
117,117,42349.56590227423,7,DE best1bin,0
118,118,42349.56590227423,8,DE best1bin,0
119,119,5750.666524676596,9,DE best1bin,0
120,120,5750.666524676596,10,DE best1bin,0
121,121,3418159.020445897,0,DE best1bin,1
122,122,919849.8199795376,1,DE best1bin,1
123,123,919849.8199795376,2,DE best1bin,1
124,124,243626.65182874943,3,DE best1bin,1
125,125,243626.65182874943,4,DE best1bin,1
126,126,243626.65182874943,5,DE best1bin,1
127,127,113630.292719463,6,DE best1bin,1
128,128,113630.292719463,7,DE best1bin,1
129,129,113630.292719463,8,DE best1bin,1
130,130,60559.00603306908,9,DE best1bin,1
131,131,60559.00603306908,10,DE best1bin,1
132,132,3418159.020445897,0,DE best1bin,2
133,133,2299235.5496201306,1,DE best1bin,2
134,134,2118751.0460977373,2,DE best1bin,2
