,Unnamed: 0,value,iteration,algorithm,replicate
0,0,105.93047843178422,0,GA,0
1,1,101.80841897584592,1,GA,0
2,2,99.31952734822764,2,GA,0
3,3,88.15082638141979,3,GA,0
4,4,88.15082638141979,4,GA,0
5,5,83.24974368219927,5,GA,0
6,6,83.24974368219927,6,GA,0
7,7,83.24974368219927,7,GA,0
8,8,78.19990765711628,8,GA,0
9,9,78.19990765711628,9,GA,0
10,10,78.19990765711628,10,GA,0
11,11,105.93047843178422,0,GA,1
12,12,81.65239473171786,1,GA,1
13,13,81.65239473171786,2,GA,1
14,14,81.65239473171786,3,GA,1
15,15,81.65239473171786,4,GA,1
16,16,74.52577200642465,5,GA,1
17,17,74.52577200642465,6,GA,1
18,18,74.52577200642465,7,GA,1
19,19,74.52577200642465,8,GA,1
20,20,74.52577200642465,9,GA,1
21,21,74.52577200642465,10,GA,1
22,22,105.93047843178422,0,GA,2
23,23,90.75584268920043,1,GA,2
24,24,83.06665695709336,2,GA,2
25,25,83.06665695709336,3,GA,2
26,26,83.06665695709336,4,GA,2
27,27,83.06665695709336,5,GA,2
28,28,83.06665695709336,6,GA,2
29,29,83.06665695709336,7,GA,2
30,30,83.06665695709336,8,GA,2
31,31,83.06665695709336,9,GA,2
32,32,83.06665695709336,10,GA,2
33,33,105.93047843178422,0,GA,3
34,34,105.93047843178422,1,GA,3
35,35,95.5982432265251,2,GA,3
36,36,95.5982432265251,3,GA,3
37,37,93.17612029543994,4,GA,3
38,38,88.10534111675162,5,GA,3
39,39,86.79795800742664,6,GA,3
40,40,86.79795800742664,7,GA,3
41,41,86.79795800742664,8,GA,3
42,42,86.79795800742664,9,GA,3
43,43,86.79795800742664,10,GA,3
44,44,105.93047843178422,0,GA,4
45,45,101.14996046089976,1,GA,4
46,46,78.10951596293464,2,GA,4
47,47,78.10951596293464,3,GA,4
48,48,78.10951596293464,4,GA,4
49,49,78.10951596293464,5,GA,4
50,50,78.10951596293464,6,GA,4
51,51,78.10951596293464,7,GA,4
52,52,78.10951596293464,8,GA,4
53,53,78.10951596293464,9,GA,4
54,54,78.10951596293464,10,GA,4
55,55,105.93047843178422,0,GA,5
56,56,98.3749885765214,1,GA,5
57,57,88.39285836790992,2,GA,5
58,58,88.39285836790992,3,GA,5
59,59,87.29370254948762,4,GA,5
60,60,77.91682002084828,5,GA,5
61,61,77.91682002084828,6,GA,5
62,62,77.91682002084828,7,GA,5
63,63,77.91682002084828,8,GA,5
64,64,77.91682002084828,9,GA,5
65,65,77.91682002084828,10,GA,5
66,66,105.93047843178422,0,GA,6
67,67,77.83341601005995,1,GA,6
68,68,77.83341601005995,2,GA,6
69,69,77.83341601005995,3,GA,6
70,70,77.83341601005995,4,GA,6
71,71,77.83341601005995,5,GA,6
72,72,77.83341601005995,6,GA,6
73,73,77.83341601005995,7,GA,6
74,74,77.83341601005995,8,GA,6
75,75,77.83341601005995,9,GA,6
76,76,77.83341601005995,10,GA,6
77,77,105.93047843178422,0,GA,7
78,78,99.02145764701967,1,GA,7
79,79,93.38155568665634,2,GA,7
80,80,93.38155568665634,3,GA,7
81,81,93.38155568665634,4,GA,7
82,82,93.38155568665634,5,GA,7
83,83,93.38155568665634,6,GA,7
84,84,93.38155568665634,7,GA,7
85,85,81.3809806239398,8,GA,7
86,86,74.42823453969443,9,GA,7
87,87,74.42823453969443,10,GA,7
88,88,105.93047843178422,0,GA,8
89,89,95.48870817712584,1,GA,8
90,90,87.66552381975171,2,GA,8
91,91,87.66552381975171,3,GA,8
92,92,83.23042428174062,4,GA,8
93,93,81.31632436252445,5,GA,8
94,94,81.31632436252445,6,GA,8
95,95,81.31632436252445,7,GA,8
96,96,81.31632436252445,8,GA,8
97,97,81.31632436252445,9,GA,8
98,98,81.31632436252445,10,GA,8
99,99,105.93047843178422,0,GA,9
100,100,100.90872498544232,1,GA,9
101,101,100.90872498544232,2,GA,9
102,102,82.91539130496584,3,GA,9
103,103,82.91539130496584,4,GA,9
104,104,76.99411505632656,5,GA,9
105,105,76.99411505632656,6,GA,9
106,106,76.99411505632656,7,GA,9
107,107,76.99411505632656,8,GA,9
108,108,76.99411505632656,9,GA,9
109,109,76.99411505632656,10,GA,9
110,110,105.93047843178422,0,DE best1bin,0
111,111,93.2344191857679,1,DE best1bin,0
112,112,86.23301179450382,2,DE best1bin,0
113,113,86.23301179450382,3,DE best1bin,0
114,114,86.23301179450382,4,DE best1bin,0
115,115,86.23301179450382,5,DE best1bin,0
116,116,82.36789252412763,6,DE best1bin,0
117,117,82.36789252412763,7,DE best1bin,0
118,118,82.36789252412763,8,DE best1bin,0
119,119,82.36789252412763,9,DE best1bin,0
120,120,81.08958789255634,10,DE best1bin,0
121,121,105.93047843178422,0,DE best1bin,1
122,122,94.98176871146092,1,DE best1bin,1
123,123,88.22660612784804,2,DE best1bin,1
124,124,82.99448236680735,3,DE best1bin,1
125,125,82.99448236680735,4,DE best1bin,1
126,126,82.74741024085675,5,DE best1bin,1
127,127,82.74741024085675,6,DE best1bin,1
128,128,82.74741024085675,7,DE best1bin,1
129,129,82.74741024085675,8,DE best1bin,1
130,130,82.74741024085675,9,DE best1bin,1
131,131,82.74741024085675,10,DE best1bin,1
132,132,105.93047843178422,0,DE best1bin,2
133,133,94.18786562553032,1,DE best1bin,2
134,134,88.07733216396623,2,DE best1bin,2
135,135,88.07733216396623,3,DE best1bin,2
136,136,85.6104327905402,4,DE best1bin,2
137,137,80.92933756232374,5,DE best1bin,2
138,138,80.92933756232374,6,DE best1bin,2
139,139,80.92933756232374,7,DE best1bin,2
140,140,80.92933756232374,8,DE best1bin,2
141,141,80.92933756232374,9,DE best1bin,2
142,142,80.92933756232374,10,DE best1bin,2
143,143,105.93047843178422,0,DE best1bin,3
