,Unnamed: 0,value,iteration,algorithm,replicate
0,0,271009.0351238428,0,GA,0
1,1,21816.36533253272,1,GA,0
2,2,21816.36533253272,2,GA,0
3,3,21816.36533253272,3,GA,0
4,4,19007.686159555884,4,GA,0
5,5,19007.686159555884,5,GA,0
6,6,19007.686159555884,6,GA,0
7,7,13219.011778995957,7,GA,0
8,8,13219.011778995957,8,GA,0
9,9,13219.011778995957,9,GA,0
10,10,13219.011778995957,10,GA,0
11,11,271009.0351238428,0,GA,1
12,12,91898.15848461865,1,GA,1
13,13,90240.45734384704,2,GA,1
14,14,90240.45734384704,3,GA,1
15,15,90240.45734384704,4,GA,1
16,16,90240.45734384704,5,GA,1
17,17,90240.45734384704,6,GA,1
18,18,90240.45734384704,7,GA,1
19,19,90240.45734384704,8,GA,1
20,20,90240.45734384704,9,GA,1
21,21,90240.45734384704,10,GA,1
22,22,271009.0351238428,0,GA,2
23,23,190334.92572480845,1,GA,2
24,24,190334.92572480845,2,GA,2
25,25,23664.370425245448,3,GA,2
26,26,23664.370425245448,4,GA,2
27,27,23664.370425245448,5,GA,2
28,28,23664.370425245448,6,GA,2
29,29,23664.370425245448,7,GA,2
30,30,11907.254754940452,8,GA,2
31,31,11907.254754940452,9,GA,2
32,32,11907.254754940452,10,GA,2
33,33,271009.0351238428,0,GA,3
34,34,65662.59104564296,1,GA,3
35,35,65662.59104564296,2,GA,3
36,36,65662.59104564296,3,GA,3
37,37,64586.3354429796,4,GA,3
38,38,49862.15984456187,5,GA,3
39,39,49862.15984456187,6,GA,3
40,40,49862.15984456187,7,GA,3
41,41,37473.23068274932,8,GA,3
42,42,37473.23068274932,9,GA,3
43,43,37473.23068274932,10,GA,3
44,44,271009.0351238428,0,GA,4
45,45,181062.9982771485,1,GA,4
46,46,181062.9982771485,2,GA,4
47,47,181062.9982771485,3,GA,4
48,48,181062.9982771485,4,GA,4
49,49,145254.99002744225,5,GA,4
50,50,145254.99002744225,6,GA,4
51,51,145254.99002744225,7,GA,4
52,52,70321.89654557384,8,GA,4
53,53,70321.89654557384,9,GA,4
54,54,45658.58017529517,10,GA,4
55,55,271009.0351238428,0,GA,5
56,56,271009.0351238428,1,GA,5
57,57,116087.20064024327,2,GA,5
58,58,116087.20064024327,3,GA,5
59,59,112513.29345306968,4,GA,5
60,60,27706.561846440287,5,GA,5
61,61,27706.561846440287,6,GA,5
62,62,27706.561846440287,7,GA,5
63,63,27706.561846440287,8,GA,5
64,64,27706.561846440287,9,GA,5
65,65,27706.561846440287,10,GA,5
66,66,271009.0351238428,0,GA,6
67,67,136966.22510396305,1,GA,6
68,68,136966.22510396305,2,GA,6
69,69,136966.22510396305,3,GA,6
70,70,136966.22510396305,4,GA,6
71,71,8691.45302284164,5,GA,6
72,72,8691.45302284164,6,GA,6
73,73,8691.45302284164,7,GA,6
74,74,8691.45302284164,8,GA,6
75,75,8574.751059439915,9,GA,6
76,76,8574.751059439915,10,GA,6
77,77,271009.0351238428,0,GA,7
78,78,177716.1464617869,1,GA,7
79,79,149179.79749255846,2,GA,7
80,80,73223.74492483611,3,GA,7
81,81,73223.74492483611,4,GA,7
82,82,73223.74492483611,5,GA,7
83,83,73223.74492483611,6,GA,7
84,84,73223.74492483611,7,GA,7
85,85,73223.74492483611,8,GA,7
86,86,73223.74492483611,9,GA,7
87,87,73223.74492483611,10,GA,7
88,88,271009.0351238428,0,GA,8
89,89,179964.49394727094,1,GA,8
90,90,179964.49394727094,2,GA,8
91,91,85607.46421863268,3,GA,8
92,92,85607.46421863268,4,GA,8
93,93,85607.46421863268,5,GA,8
94,94,28602.532848402698,6,GA,8
95,95,28602.532848402698,7,GA,8
96,96,23040.084230221717,8,GA,8
97,97,23040.084230221717,9,GA,8
98,98,23040.084230221717,10,GA,8
99,99,271009.0351238428,0,GA,9
100,100,225687.427662101,1,GA,9
101,101,27561.680132890317,2,GA,9
102,102,27561.680132890317,3,GA,9
103,103,27561.680132890317,4,GA,9
104,104,27561.680132890317,5,GA,9
105,105,27561.680132890317,6,GA,9
106,106,27561.680132890317,7,GA,9
107,107,27561.680132890317,8,GA,9
108,108,27561.680132890317,9,GA,9
109,109,27561.680132890317,10,GA,9
110,110,271009.0351238428,0,DE best1bin,0
111,111,126961.90793583376,1,DE best1bin,0
112,112,62423.351545216006,2,DE best1bin,0
113,113,53811.330568901874,3,DE best1bin,0
114,114,53811.330568901874,4,DE best1bin,0
115,115,53811.330568901874,5,DE best1bin,0
116,116,53811.330568901874,6,DE best1bin,0
117,117,42878.05798320907,7,DE best1bin,0
118,118,7888.508857195355,8,DE best1bin,0
119,119,7888.508857195355,9,DE best1bin,0
120,120,7888.508857195355,10,DE best1bin,0
121,121,271009.0351238428,0,DE best1bin,1
122,122,57880.101419688246,1,DE best1bin,1
123,123,31223.741729455967,2,DE best1bin,1
124,124,31223.741729455967,3,DE best1bin,1
125,125,31223.741729455967,4,DE best1bin,1
126,126,14642.58938699744,5,DE best1bin,1
127,127,14642.58938699744,6,DE best1bin,1
