,Unnamed: 0,value,iteration,algorithm,replicate
0,0,103.062887752291,0,GA,0
1,1,98.62165799626251,1,GA,0
2,2,93.64401679326905,2,GA,0
3,3,78.31727003398177,3,GA,0
4,4,78.31727003398177,4,GA,0
5,5,78.31727003398177,5,GA,0
6,6,78.31727003398177,6,GA,0
7,7,78.2197471553606,7,GA,0
8,8,78.2197471553606,8,GA,0
9,9,78.2197471553606,9,GA,0
10,10,78.2197471553606,10,GA,0
11,11,103.062887752291,0,GA,1
12,12,96.084959920034,1,GA,1
13,13,96.084959920034,2,GA,1
14,14,89.23495878178667,3,GA,1
15,15,82.19463090378895,4,GA,1
16,16,82.19463090378895,5,GA,1
17,17,82.19463090378895,6,GA,1
18,18,82.19463090378895,7,GA,1
19,19,82.19463090378895,8,GA,1
20,20,82.19463090378895,9,GA,1
21,21,81.68809107227743,10,GA,1
22,22,103.062887752291,0,GA,2
23,23,91.73547366927676,1,GA,2
24,24,91.11319427285598,2,GA,2
25,25,89.59141284111281,3,GA,2
26,26,89.59141284111281,4,GA,2
27,27,88.2986750560715,5,GA,2
28,28,88.2986750560715,6,GA,2
29,29,88.2986750560715,7,GA,2
30,30,81.91987646935434,8,GA,2
31,31,81.91987646935434,9,GA,2
32,32,81.91987646935434,10,GA,2
33,33,103.062887752291,0,GA,3
34,34,87.34431498405542,1,GA,3
35,35,87.34431498405542,2,GA,3
36,36,87.34431498405542,3,GA,3
37,37,84.63071806457215,4,GA,3
38,38,84.63071806457215,5,GA,3
39,39,84.63071806457215,6,GA,3
40,40,84.63071806457215,7,GA,3
41,41,84.63071806457215,8,GA,3
42,42,84.04971421626409,9,GA,3
43,43,80.8553668332564,10,GA,3
44,44,103.062887752291,0,GA,4
45,45,89.80106011918946,1,GA,4
46,46,89.80106011918946,2,GA,4
47,47,86.82630127501531,3,GA,4
48,48,86.82630127501531,4,GA,4
49,49,86.82630127501531,5,GA,4
50,50,86.71883965260776,6,GA,4
51,51,86.71883965260776,7,GA,4
52,52,81.61400531906276,8,GA,4
53,53,81.61400531906276,9,GA,4
54,54,81.61400531906276,10,GA,4
55,55,103.062887752291,0,GA,5
56,56,103.062887752291,1,GA,5
57,57,94.12331536098596,2,GA,5
58,58,89.11388681498218,3,GA,5
59,59,89.11388681498218,4,GA,5
60,60,89.11388681498218,5,GA,5
61,61,89.11388681498218,6,GA,5
62,62,84.32834796859656,7,GA,5
63,63,84.32834796859656,8,GA,5
64,64,84.32834796859656,9,GA,5
65,65,84.32834796859656,10,GA,5
66,66,103.062887752291,0,GA,6
67,67,83.16488520271815,1,GA,6
68,68,74.63370276852922,2,GA,6
69,69,74.63370276852922,3,GA,6
70,70,74.63370276852922,4,GA,6
71,71,74.63370276852922,5,GA,6
72,72,74.63370276852922,6,GA,6
73,73,74.63370276852922,7,GA,6
74,74,74.63370276852922,8,GA,6
75,75,74.63370276852922,9,GA,6
76,76,74.63370276852922,10,GA,6
77,77,103.062887752291,0,GA,7
78,78,85.20252459803497,1,GA,7
79,79,83.71164226033771,2,GA,7
80,80,81.31281340879019,3,GA,7
81,81,81.31281340879019,4,GA,7
82,82,81.31281340879019,5,GA,7
83,83,81.31281340879019,6,GA,7
84,84,81.31281340879019,7,GA,7
